path,class
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2610.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2472.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9167.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-199.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-317.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5205.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-246.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-588.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2991.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7257.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-551.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-351.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7105.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-766.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5818.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8209.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-826.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9827.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1756.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8272.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-827.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2818.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-10162.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1227.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5410.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1003.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-176.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7299.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2886.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-683.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8798.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-153.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-590.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2830.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3832.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6694.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6760.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-141.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2716.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2041.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4216.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8781.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4657.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2372.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2086.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9218.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2794.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-59.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8537.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-843.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1519.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3460.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4003.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3544.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1055.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-73.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-325.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2282.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-313.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-287.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3567.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-309.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-633.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3999.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1097.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5324.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1271.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5887.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7980.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2985.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6585.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4151.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2726.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3144.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6935.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3160.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4553.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-984.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4012.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5113.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1684.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2438.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6868.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1053.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9101.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1789.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2130.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2704.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1209.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1381.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3376.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9624.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3201.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1603.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7504.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4537.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2197.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-949.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8803.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7638.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4801.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2134.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1160.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8718.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7126.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3101.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-233.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8607.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-750.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-125.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3299.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3477.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9320.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4460.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-11.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9257.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4898.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6159.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5341.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8720.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5218.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2637.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4812.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-226.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3275.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3801.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5743.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-336.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7851.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-434.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1051.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-860.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4783.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1948.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2136.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5173.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3486.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3546.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9238.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-596.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9300.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1420.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2946.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8058.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8225.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1749.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6633.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2913.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2656.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2289.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8099.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-858.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2310.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4285.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5733.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3827.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7646.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-191.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3748.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3948.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2007.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-596.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1177.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-583.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6961.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1231.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7213.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2027.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-812.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3805.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-348.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5030.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5206.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7940.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3669.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-990.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4639.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2806.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6286.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6060.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9056.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3214.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2784.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5983.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7867.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2560.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7135.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5302.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5869.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6233.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3070.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9046.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7097.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-600.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5075.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-390.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7992.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2111.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1699.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5569.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2048.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1601.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8670.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1910.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1253.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8331.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4306.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4535.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-38.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9411.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8937.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6617.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3272.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-213.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7809.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6675.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7785.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2073.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5981.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6221.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4270.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4128.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1233.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3352.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-780.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3901.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1251.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5523.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-614.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1326.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-728.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9399.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1104.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3913.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8516.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-372.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3383.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-230.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1341.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2379.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8196.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8265.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1134.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1947.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2508.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7228.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1885.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2471.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-180.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3213.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-10058.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2883.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-834.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-272.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-548.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3227.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1331.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7774.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3768.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9896.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-823.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9114.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5348.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4338.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1151.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2233.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9146.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-728.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2078.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1034.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2456.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3708.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-375.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-455.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3157.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7599.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6521.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2349.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6491.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-107.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-765.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3667.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8091.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7760.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5609.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1908.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-576.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-419.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3309.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2242.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-389.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-445.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-599.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8414.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2786.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4870.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2779.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1823.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2836.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2802.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1936.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2554.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2224.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7362.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8588.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1995.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1851.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2685.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-517.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2745.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5112.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2873.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2131.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-580.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4552.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8401.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2595.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8955.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2311.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8306.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9926.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3388.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-383.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7584.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2320.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9652.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3102.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6645.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4416.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2041.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5605.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2451.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-47.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2445.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8147.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-668.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4171.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2615.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-450.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8288.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9459.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5800.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-803.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-64.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1801.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2817.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4665.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8052.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-937.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4857.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6504.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-726.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2437.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-392.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-928.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1302.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-60.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2961.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1196.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3384.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-910.png,ViralPneumonia
